date,route,season,month,significant_wave_height_m,wind_speed_knots,sea_state_code,speed_reduction_pct,fuel_increase_pct,voyage_delay_days
5/12/2025,west_africa_india,spring,5,2.51,20.3,3,25.32,16.81,1.991
5/13/2025,brazil_malaysia,spring,5,3.14,14.9,5,26.05,15.75,1.998
5/13/2025,australia_south_korea,spring,5,3.34,17.6,5,29.76,20.9,1.307
5/13/2025,indonesia_india,spring,5,2.1,10.3,3,13.98,10.07,1.045
5/14/2025,australia_china,spring,5,2.94,15.5,3,24.95,15.58,1.618
5/14/2025,brazil_china,spring,5,2.99,17.8,3,27.15,17.39,2.094
5/14/2025,canada_china,spring,5,3.15,9.3,5,21.56,12.99,1.335
5/15/2025,australia_south_korea,spring,5,2.05,14.9,3,17.35,10.92,1.163
5/15/2025,brazil_malaysia,spring,5,3.28,8.7,5,22.23,14.06,1.632
5/16/2025,south_africa_china,spring,5,2.31,18.9,3,22.63,14.38,1.687
5/16/2025,australia_china,spring,5,2.17,10.6,3,14.79,8.88,0.717
5/16/2025,west_africa_india,spring,5,2.98,18.3,3,27.44,18.71,1.498
5/17/2025,indonesia_india,spring,5,3.69,13.9,5,29.63,19.63,1.533
5/17/2025,brazil_china,spring,5,2.83,14.9,3,23.58,12.86,1.74
5/17/2025,brazil_malaysia,spring,5,3.55,17.3,5,31.19,21.11,1.966
5/17/2025,canada_china,spring,5,2.94,10.1,3,20.57,13.44,1.403
5/18/2025,australia_south_korea,spring,5,3.38,10.2,5,24.19,15.73,1.461
5/18/2025,south_africa_china,spring,5,3.14,11.7,5,23.52,15.85,1.879
5/18/2025,australia_china,spring,5,3.23,18.5,5,29.62,20.3,2.071
5/20/2025,indonesia_india,spring,5,2.86,18.6,3,26.8,17.06,1.093
5/20/2025,west_africa_india,spring,5,1.56,14.4,3,13.04,7.94,0.949
5/20/2025,australia_china,spring,5,2.02,13.8,3,16.18,10.61,1.006
5/20/2025,brazil_malaysia,spring,5,2.65,16.7,3,23.53,14.61,1.787
5/21/2025,brazil_china,spring,5,2.77,9.6,3,18.86,13.26,1.094
5/21/2025,south_africa_china,spring,5,3.12,20.5,5,30.35,21.21,2.385
5/21/2025,canada_china,spring,5,2.16,15.1,3,18.35,11.19,0.589
5/21/2025,australia_south_korea,spring,5,2.71,19.2,3,26.1,18.61,1.704
5/22/2025,australia_china,spring,5,2.51,12.3,3,18.92,11.61,0.981
5/23/2025,indonesia_india,spring,5,2.34,15.9,3,20.38,12.47,1.212
5/23/2025,australia_south_korea,spring,5,1.68,15,3,14.4,10.37,0.733
5/23/2025,brazil_malaysia,spring,5,2.17,17.3,3,20.21,14.19,1.601
5/24/2025,canada_china,spring,5,2.35,20.8,3,24.4,15.44,1.57
5/24/2025,brazil_china,spring,5,2.68,15.3,3,22.71,14.17,1.974
5/24/2025,australia_china,spring,5,2.78,9.4,3,18.71,11.74,0.952
5/24/2025,west_africa_india,spring,5,1.35,17.4,3,13.66,9.5,1.273
5/25/2025,australia_south_korea,spring,5,2.39,12.2,3,17.84,12.52,1.303
5/25/2025,south_africa_china,spring,5,2.83,15.9,3,24.33,15.55,1.578
5/25/2025,indonesia_india,spring,5,1.79,19.3,3,18.74,11.26,0.75
5/26/2025,australia_china,spring,5,2.28,18.9,3,22.41,15.6,1.273
5/27/2025,brazil_malaysia,spring,5,2.14,15.2,3,18.27,10.57,1.165
5/27/2025,australia_south_korea,spring,5,2.93,10.8,3,21.11,11.99,1.234
5/28/2025,brazil_china,spring,5,3.04,12.2,5,23.11,15.04,1.317
5/28/2025,indonesia_india,spring,5,1.68,9.4,3,9.97,5.41,0.558
5/28/2025,canada_china,spring,5,2.78,9.7,3,18.96,12.83,0.668
5/28/2025,south_africa_china,spring,5,2.7,13,3,21.04,13.94,1.394
5/28/2025,west_africa_india,spring,5,1.81,19.3,3,18.9,13.12,1.551
5/29/2025,brazil_malaysia,spring,5,3.12,12.6,5,24,15.39,1.57
5/29/2025,australia_china,spring,5,2.21,15.9,3,19.46,10.76,0.928
5/30/2025,canada_china,spring,5,2.86,13.8,3,22.92,13.87,1.244
5/30/2025,brazil_china,spring,5,3.44,14.3,5,27.93,17.09,1.824
5/30/2025,australia_south_korea,spring,5,2.28,18.3,3,21.85,14.45,1.369
5/31/2025,south_africa_china,spring,5,3.55,19.4,5,32.96,22.14,2.249
5/31/2025,australia_china,spring,5,1.32,9.4,3,7.03,4.97,0.693
5/31/2025,indonesia_india,spring,5,1.95,15.5,3,16.99,11.63,0.796
5/31/2025,west_africa_india,spring,5,3.71,18,5,33.08,21.61,2.247
5/31/2025,brazil_malaysia,spring,5,2.14,19.3,3,21.6,14.34,1.64
6/2/2025,canada_china,summer,6,1.96,8,3,11.07,6.92,0.415
6/2/2025,brazil_malaysia,summer,6,2.78,14.7,3,23.03,14.08,1.474
6/2/2025,australia_china,summer,6,1.81,5.3,3,7.73,3.95,0.773
6/2/2025,australia_south_korea,summer,6,1.51,8.5,3,7.9,5.28,0.766
6/3/2025,south_africa_china,summer,6,2.66,7.8,3,16.53,9.5,1.1
6/3/2025,brazil_china,summer,6,3.46,18.1,5,31.17,20.91,2.264
6/3/2025,indonesia_india,summer,6,2.44,7.6,3,14.59,8.9,0.391
6/4/2025,australia_china,summer,6,3.51,8.9,5,24.18,15.38,1.227
6/4/2025,west_africa_india,summer,6,2.41,17.1,3,21.93,12.53,1.253
6/4/2025,brazil_malaysia,summer,6,3.22,19.4,5,30.32,20.11,1.843
6/5/2025,australia_south_korea,summer,6,1.69,9.7,3,10.26,7.64,1.101
6/6/2025,australia_china,summer,6,1.66,19.1,3,17.62,11.57,1.036
6/6/2025,canada_china,summer,6,3.03,16.6,5,26.52,18.74,1.651
6/6/2025,brazil_china,summer,6,2.55,13.6,3,20.28,14.01,1.557
6/6/2025,indonesia_india,summer,6,1.98,9,3,12.08,9.98,0.489
6/7/2025,south_africa_china,summer,6,2.75,5.6,3,15.44,9.78,0.874
6/8/2025,west_africa_india,summer,6,2.57,13.9,3,20.72,12.28,1.169
6/8/2025,australia_china,summer,6,2.01,10.2,3,13.23,8.52,0.43
6/8/2025,canada_china,summer,6,2.71,15.5,3,23.14,14.62,1.423
6/8/2025,brazil_malaysia,summer,6,3.24,14.8,5,26.74,17.89,1.673
6/9/2025,indonesia_india,summer,6,2.08,11,3,14.49,8.75,0.737
6/9/2025,australia_south_korea,summer,6,2.79,17.2,3,25.06,15.72,1.659
6/10/2025,australia_china,summer,6,3.09,15.2,5,25.92,16.32,1.47
6/10/2025,brazil_china,summer,6,2.3,10.3,3,15.64,8.98,1.236
6/10/2025,west_africa_india,summer,6,1.96,15.3,3,16.91,11.93,0.987
6/10/2025,canada_china,summer,6,3.53,13.1,5,27.69,15.73,1.765
6/11/2025,indonesia_india,summer,6,1.65,12.6,3,12.28,8.81,0.814
6/11/2025,south_africa_china,summer,6,1.72,14.2,3,14.09,8.28,0.849
6/11/2025,brazil_malaysia,summer,6,3.21,10.4,5,23,16.81,1.789
6/12/2025,australia_china,summer,6,2.28,20.1,3,23.29,14.96,1.414
6/12/2025,west_africa_india,summer,6,2.24,10.1,3,15.07,10.3,1.11
6/13/2025,brazil_china,summer,6,3.54,9.1,5,24.66,16.29,1.678
6/13/2025,australia_south_korea,summer,6,3.47,19.2,5,32.08,20.38,2.022
6/14/2025,indonesia_india,summer,6,2.1,11.4,3,14.91,11.38,0.816
6/14/2025,canada_china,summer,6,2.78,17.6,3,25.33,15.8,1.406
6/14/2025,south_africa_china,summer,6,3.08,13.9,5,24.72,15.39,1.618
6/14/2025,australia_china,summer,6,3.5,17.3,5,30.85,20.51,1.627
6/15/2025,brazil_malaysia,summer,6,2.63,15.5,3,22.42,16.13,1.554
6/16/2025,west_africa_india,summer,6,2.75,16.5,3,24.19,15.24,1.583
6/16/2025,south_africa_china,summer,6,2.88,13.2,3,22.66,14.09,1.389
6/17/2025,australia_south_korea,summer,6,3.51,11.3,5,26.14,16.72,1.434
6/17/2025,brazil_malaysia,summer,6,2.29,20.4,3,23.62,17.14,1.894
6/17/2025,brazil_china,summer,6,2.33,13.8,3,18.67,11.7,1.289
6/17/2025,canada_china,summer,6,2.82,12.3,3,21.42,13.25,1.645
6/17/2025,australia_china,summer,6,1.66,9.1,3,9.51,5.46,0.1
6/18/2025,indonesia_india,summer,6,3.02,14.5,5,24.72,16.78,0.979
6/19/2025,west_africa_india,summer,6,1.86,9.5,3,11.52,8.14,0.88
6/19/2025,canada_china,summer,6,3.09,11.1,5,22.6,12.95,1.56
6/19/2025,australia_south_korea,summer,6,3.71,16.5,5,31.84,20.99,1.347
6/19/2025,brazil_china,summer,6,0.96,14.7,3,8.46,4.77,0.998
6/19/2025,south_africa_china,summer,6,1.98,12.4,3,14.71,9.97,0.677
6/20/2025,brazil_malaysia,summer,6,3.19,16.8,5,27.97,17.6,1.829
6/21/2025,australia_china,summer,6,2.59,16.5,3,22.9,14.56,1.166
6/22/2025,brazil_malaysia,summer,6,2.6,13.8,3,20.85,12.15,1.714
6/22/2025,south_africa_china,summer,6,2.59,15.8,3,22.42,15.13,1.608
6/22/2025,indonesia_india,summer,6,3.08,17.5,5,27.64,17.34,1.47
6/23/2025,west_africa_india,summer,6,2.05,18.3,3,20.06,11.48,1.425
6/23/2025,canada_china,summer,6,2.6,17.3,3,23.61,17.34,1.058
6/23/2025,australia_south_korea,summer,6,1.54,17.5,3,15.33,10.71,0.897
6/23/2025,brazil_china,summer,6,3.43,16.5,5,29.65,18.4,2.462
6/24/2025,brazil_malaysia,summer,6,3.02,10.2,5,21.33,12.51,1.373
6/24/2025,south_africa_china,summer,6,1.87,17.1,3,17.61,12.06,1.182
6/25/2025,indonesia_india,summer,6,3.31,9.3,5,22.91,13.01,0.979
6/25/2025,west_africa_india,summer,6,2.55,18.1,3,23.84,13.59,1.505
6/25/2025,australia_china,summer,6,2.52,19.5,3,24.74,16.33,1.539
6/25/2025,australia_south_korea,summer,6,1.72,19.7,3,18.55,11.87,0.828
6/26/2025,canada_china,summer,6,3.24,8.1,5,21.36,14.69,1.302
6/26/2025,brazil_china,summer,6,2.61,13.9,3,21,12.67,1.488
6/27/2025,west_africa_india,summer,6,1.76,13.9,3,14.13,7.96,0.686
6/27/2025,south_africa_china,summer,6,1.67,18.7,3,17.32,12.13,1.375
6/28/2025,brazil_china,summer,6,2.82,18.5,3,26.34,17.43,1.763
6/28/2025,australia_china,summer,6,2.32,15.8,3,20.23,13.17,1.426
6/28/2025,brazil_malaysia,summer,6,2.41,14.9,3,20.21,13.89,1.406
6/29/2025,west_africa_india,summer,6,2,18.7,3,19.98,14.49,0.95
6/29/2025,canada_china,summer,6,1.84,18.6,3,18.65,11.42,1.065
6/29/2025,australia_south_korea,summer,6,1.68,11.3,3,11.49,6.47,0.97
6/29/2025,indonesia_india,summer,6,1.34,13.7,3,10.72,6.86,0.251
6/30/2025,south_africa_china,summer,6,2.86,16.8,3,25.31,16.66,1.357
7/1/2025,brazil_china,summer,7,2.52,20.8,3,25.8,18.39,2.348
7/1/2025,australia_china,summer,7,2.23,13.4,3,17.61,11.13,0.721
7/2/2025,australia_south_korea,summer,7,1.96,13.5,3,15.43,10.93,0.841
7/2/2025,brazil_malaysia,summer,7,1.92,16.2,3,17.32,12.78,1.216
7/2/2025,indonesia_india,summer,7,3.56,18.5,5,32.25,21.34,1.655
7/2/2025,canada_china,summer,7,3.17,8.3,5,21.05,12.78,1.17
7/2/2025,west_africa_india,summer,7,2.76,11.6,3,20.37,12.94,1.364
7/3/2025,brazil_china,summer,7,2.93,6.8,3,17.9,10.57,1.631
7/3/2025,south_africa_china,summer,7,3.21,6.7,5,20.04,11.3,1.313
7/4/2025,brazil_malaysia,summer,7,2.15,12.8,3,16.51,11.12,1.615
7/4/2025,west_africa_india,summer,7,3.33,14.9,5,27.51,18.56,1.342
7/5/2025,indonesia_india,summer,7,2.65,6.5,3,15.34,8.94,1.149
7/5/2025,canada_china,summer,7,3.19,12.5,5,24.52,13.49,1.714
7/5/2025,australia_china,summer,7,2.8,10.4,3,19.78,11.47,1.401
7/6/2025,brazil_china,summer,7,2.15,11.2,3,15.15,8.99,1.166
7/6/2025,brazil_malaysia,summer,7,2.42,19.3,3,23.85,15.83,1.598
7/6/2025,west_africa_india,summer,7,2.53,12,3,18.79,12.74,1.062
7/6/2025,australia_south_korea,summer,7,1.87,13.2,3,14.51,8.02,1.165
7/7/2025,south_africa_china,summer,7,2.11,13.8,3,16.9,8.96,1.146
7/7/2025,australia_china,summer,7,3.91,9.6,5,27.95,16.74,1.135
7/8/2025,canada_china,summer,7,2.87,9.7,3,19.77,10.08,1.471
7/9/2025,australia_china,summer,7,1.95,19.5,3,20.23,12.31,0.888
7/9/2025,west_africa_india,summer,7,1.65,13.7,3,13.12,10.5,0.407
7/9/2025,indonesia_india,summer,7,3.21,16.7,5,28.08,18.31,1.401
7/10/2025,canada_china,summer,7,2.99,11.7,3,22.26,13.34,1.035
7/10/2025,brazil_china,summer,7,1.71,7.3,3,8.51,4.25,0.546
7/10/2025,australia_south_korea,summer,7,2.19,13.2,3,17.06,11.85,0.899
7/10/2025,brazil_malaysia,summer,7,1.46,14.6,3,12.4,6.17,0.902
7/11/2025,south_africa_china,summer,7,1.78,13,3,13.65,7.44,1.204
7/12/2025,west_africa_india,summer,7,1.98,11.8,3,14.24,9.76,0.873
7/12/2025,canada_china,summer,7,1.87,7.5,3,9.92,5.15,0.287
7/12/2025,australia_china,summer,7,2.89,18.8,3,27.15,17.51,1.566
7/12/2025,brazil_malaysia,summer,7,2.73,6.6,3,16.16,9.73,1.36
7/12/2025,brazil_china,summer,7,2.66,11.9,3,19.79,12.11,1.168
7/13/2025,indonesia_india,summer,7,2.41,17.5,3,22.23,13.15,1.143
7/13/2025,australia_south_korea,summer,7,2.13,14,3,17.28,9.56,0.777
7/14/2025,australia_china,summer,7,1.72,14.5,3,14.37,8.53,1.162
7/14/2025,south_africa_china,summer,7,2.9,11.6,3,21.42,14.44,1.117
7/14/2025,brazil_malaysia,summer,7,3.24,14.2,5,26.23,14.7,2.326
7/15/2025,west_africa_india,summer,7,3.47,15.7,5,29.25,17.75,1.526
7/15/2025,brazil_china,summer,7,2.04,10.1,3,13.35,7.43,1.021
7/16/2025,indonesia_india,summer,7,3.33,8,5,22.07,14.13,0.862
7/16/2025,canada_china,summer,7,2.64,15.9,3,22.79,14.54,1.487
7/16/2025,brazil_malaysia,summer,7,2.53,16.8,3,22.64,13.34,1.405
7/17/2025,australia_south_korea,summer,7,2.88,21.2,3,29.01,19.37,1.88
7/17/2025,australia_china,summer,7,2.68,17.3,3,24.25,15.84,1.155
7/18/2025,west_africa_india,summer,7,3.19,16.2,5,27.52,18.65,1.636
7/18/2025,south_africa_china,summer,7,2.12,9.2,3,13.27,8.63,0.557
7/18/2025,indonesia_india,summer,7,1.54,9.1,3,8.62,5.04,0.599
7/19/2025,brazil_malaysia,summer,7,1.82,17.2,3,17.34,12.46,1.164
7/19/2025,canada_china,summer,7,1.9,9.7,3,11.92,8.22,0.551
7/19/2025,brazil_china,summer,7,2.63,18.3,3,24.66,15.4,2.093
7/20/2025,south_africa_china,summer,7,2.54,9.6,3,17.05,9.86,0.728
7/20/2025,australia_china,summer,7,1.95,16.5,3,17.78,11.86,1.237
7/20/2025,indonesia_india,summer,7,2.52,17.4,3,23.04,14.89,1.484
7/21/2025,brazil_china,summer,7,2.45,19.2,3,24.01,15.95,1.969
7/21/2025,brazil_malaysia,summer,7,3.49,19,5,32.18,19.76,2.797
7/21/2025,australia_south_korea,summer,7,1.7,14.3,3,14.07,9.02,1.143
7/21/2025,west_africa_india,summer,7,3.37,14.2,5,27.37,16.52,2.125
7/22/2025,canada_china,summer,7,1.49,19.8,3,16.77,10.58,1.148
7/23/2025,australia_china,summer,7,2.66,18.8,3,25.32,15.72,1.429
7/23/2025,west_africa_india,summer,7,2.15,17.1,3,19.81,13.48,1.212
7/23/2025,australia_south_korea,summer,7,2.22,13.9,3,17.91,11.97,0.726
7/23/2025,brazil_china,summer,7,3.4,15.8,5,28.88,17.68,2.209
7/23/2025,brazil_malaysia,summer,7,2.9,11.7,3,21.5,13.01,1.832
7/24/2025,indonesia_india,summer,7,2.24,9.5,3,14.55,7.5,0.94
7/24/2025,south_africa_china,summer,7,1.66,5.5,3,6.72,3.1,0.264
7/25/2025,brazil_malaysia,summer,7,2.97,12.6,3,22.81,14.81,1.413
7/25/2025,brazil_china,summer,7,1.57,18.3,3,16.26,12.28,1.258
7/26/2025,canada_china,summer,7,2.88,10.2,3,20.23,14.62,1.325
7/26/2025,australia_china,summer,7,3.06,15.5,5,25.89,17.45,1.39
7/27/2025,south_africa_china,summer,7,2.11,10.7,3,14.45,8.24,0.921
7/27/2025,west_africa_india,summer,7,1.78,19.6,3,18.89,11.28,1.204
7/27/2025,australia_south_korea,summer,7,2.22,9,3,13.9,9.1,0.566
7/28/2025,indonesia_india,summer,7,2.9,16,3,25,16.03,1.262
7/28/2025,brazil_malaysia,summer,7,2.48,10.9,3,17.5,10.24,1.102
7/29/2025,brazil_china,summer,7,2.36,9.4,3,15.36,8.34,1.113
7/29/2025,canada_china,summer,7,2.73,19.6,3,26.52,18.52,1.718
7/29/2025,west_africa_india,summer,7,1.72,8.8,3,9.76,5.12,0.542
7/30/2025,australia_china,summer,7,2.22,11,3,15.59,9.1,0.713
7/31/2025,south_africa_china,summer,7,3.78,11.1,5,28.11,16.78,1.873
7/31/2025,brazil_china,summer,7,3.32,8.6,5,22.45,13.12,1.038
7/31/2025,canada_china,summer,7,2.4,15.6,3,20.72,15.49,1.379
7/31/2025,australia_south_korea,summer,7,2,8.7,3,11.97,7.19,0.633
8/1/2025,brazil_malaysia,summer,8,2.27,16.1,3,20.1,13.44,1.889
8/1/2025,indonesia_india,summer,8,2.45,18.9,3,23.73,16.13,1.093
8/1/2025,west_africa_india,summer,8,2.09,19.4,3,21.19,13.59,1.584
8/2/2025,australia_china,summer,8,1.62,17.9,3,16.35,11.57,0.44
8/2/2025,brazil_china,summer,8,1.91,17.4,3,18.19,11.84,1.674
8/3/2025,australia_south_korea,summer,8,2.8,9.9,3,19.32,13.13,1.356
8/3/2025,canada_china,summer,8,1.05,8.8,3,4.37,4.91,0.433
8/3/2025,south_africa_china,summer,8,2.59,11.7,3,19.06,10.95,1.26
8/4/2025,indonesia_india,summer,8,1.75,13.4,3,13.77,7.51,0.7
8/4/2025,west_africa_india,summer,8,2.01,9.9,3,12.97,8.93,0.809
8/5/2025,brazil_china,summer,8,3,18.7,3,27.97,17.56,2.247
8/5/2025,brazil_malaysia,summer,8,2.82,13,3,21.95,15.82,1.59
8/6/2025,australia_china,summer,8,3.53,8.3,5,23.88,14.56,1.661
8/6/2025,south_africa_china,summer,8,2.91,15.1,3,24.38,16.27,1.357
8/7/2025,australia_south_korea,summer,8,3.53,16.4,5,30.4,18.4,1.611
8/7/2025,brazil_malaysia,summer,8,2.3,9.3,3,14.85,9.26,1.016
8/7/2025,canada_china,summer,8,2.02,15.8,3,17.78,12.87,1.379
8/7/2025,west_africa_india,summer,8,3.24,11.4,5,24.05,13.95,1.683
8/8/2025,indonesia_india,summer,8,2.79,13.4,3,22,12.56,1.039
8/8/2025,brazil_china,summer,8,2.93,15,3,24.44,15.58,1.629
8/9/2025,brazil_malaysia,summer,8,3.56,20.3,5,33.74,21.77,2.667
8/9/2025,south_africa_china,summer,8,3.41,8.8,5,23.35,13.6,1.387
8/9/2025,australia_china,summer,8,3.97,13.8,5,31.81,19.13,1.545
8/10/2025,west_africa_india,summer,8,2.61,8.8,3,16.92,11.63,1.001
8/10/2025,brazil_china,summer,8,2.17,15.8,3,19.02,10.23,1.403
8/11/2025,indonesia_india,summer,8,2.09,9.2,3,13.08,9.62,0.734
8/11/2025,australia_south_korea,summer,8,3.76,17,5,32.66,21.34,1.807
8/11/2025,south_africa_china,summer,8,3.43,18.8,5,31.52,19.61,1.792
8/11/2025,canada_china,summer,8,1.62,17.5,3,15.9,11.47,1.501
8/13/2025,australia_south_korea,summer,8,3,20,3,28.95,18.57,1.826
8/13/2025,brazil_malaysia,summer,8,2.96,20.7,3,29.23,20.43,2.269
8/13/2025,australia_china,summer,8,1.96,19.1,3,19.95,12.37,1.27
8/13/2025,west_africa_india,summer,8,3.59,16.6,5,30.99,20.81,1.608
8/13/2025,brazil_china,summer,8,2.61,12.6,3,19.92,14.2,1.623
8/14/2025,canada_china,summer,8,2.63,9.6,3,17.72,9.59,1.265
8/14/2025,south_africa_china,summer,8,1.73,12.1,3,12.5,6.08,0.502
8/15/2025,australia_south_korea,summer,8,1.69,11.9,3,12.04,6.75,1.059
8/15/2025,indonesia_india,summer,8,1.79,16.8,3,16.73,10.83,0.883
8/16/2025,west_africa_india,summer,8,1.88,17.1,3,17.73,10.93,0.961
8/16/2025,brazil_china,summer,8,3.64,12.3,5,27.96,18,1.859
8/16/2025,south_africa_china,summer,8,3.04,15.4,5,25.6,15.35,1.563
8/16/2025,canada_china,summer,8,3.03,8.7,5,20.19,12.7,0.947
8/17/2025,australia_china,summer,8,2.27,12.1,3,16.82,10.02,1.08
8/17/2025,brazil_malaysia,summer,8,2.38,22.5,3,26.1,17.43,1.933
8/17/2025,australia_south_korea,summer,8,2.21,8.7,3,13.64,9.28,1.011
8/18/2025,west_africa_india,summer,8,1.93,16.4,3,17.54,11.31,1.092
8/18/2025,brazil_china,summer,8,1.94,7.7,3,10.7,5.98,0.559
8/18/2025,south_africa_china,summer,8,2.7,11.5,3,19.76,12.57,1.103
8/19/2025,australia_china,summer,8,2.49,16.6,3,22.26,15.09,1.252
8/19/2025,canada_china,summer,8,1.39,12.1,3,9.75,6.66,0.859
8/19/2025,indonesia_india,summer,8,2.8,16.6,3,24.72,15.1,0.942
8/20/2025,brazil_china,summer,8,2.75,11.5,3,20.21,12.81,1.471
8/20/2025,brazil_malaysia,summer,8,2.19,15.9,3,19.27,11.95,1.686
8/20/2025,australia_south_korea,summer,8,3.96,19.5,5,36.26,23.66,1.619
8/21/2025,west_africa_india,summer,8,2.71,17.4,3,24.63,16.38,1.881
8/21/2025,south_africa_china,summer,8,2.95,12.7,3,22.78,15.21,1.214
8/21/2025,indonesia_india,summer,8,1.73,18.7,3,17.78,12.44,1.162
8/22/2025,brazil_malaysia,summer,8,2.49,10.8,3,17.54,10.35,1.409
8/22/2025,australia_china,summer,8,1.8,10.3,3,11.64,8.76,0.724
8/22/2025,brazil_china,summer,8,2.04,13.3,3,16,10.34,0.983
8/23/2025,west_africa_india,summer,8,2.57,9.8,3,17.41,10.46,0.675
8/23/2025,canada_china,summer,8,3.2,6.8,5,19.99,12.13,1.127
8/24/2025,australia_china,summer,8,1.6,10.8,3,10.49,7.55,0.721
8/24/2025,brazil_china,summer,8,2.41,17,3,21.92,15.13,1.781
8/24/2025,south_africa_china,summer,8,2.11,15.8,3,18.58,12.09,0.991
8/24/2025,australia_south_korea,summer,8,2.78,17.1,3,24.87,17.39,1.319
8/25/2025,canada_china,summer,8,2.76,8.8,3,18.12,11.24,1.294
8/25/2025,indonesia_india,summer,8,3.1,20.5,5,30.22,20.86,1.198
8/25/2025,west_africa_india,summer,8,2.95,14,3,23.85,15.4,1.431
8/26/2025,south_africa_china,summer,8,2.17,14,3,17.52,11.36,1.127
8/26/2025,brazil_malaysia,summer,8,2.01,12.2,3,14.84,10.64,1.312
8/27/2025,brazil_china,summer,8,1.24,18.3,3,13.53,7.34,1.464
8/27/2025,australia_china,summer,8,3.56,13.6,5,28.4,18.29,1.553
8/27/2025,indonesia_india,summer,8,2.88,8.7,3,18.98,14.01,0.681
8/28/2025,canada_china,summer,8,3.36,21,5,32.71,20.92,2.22
8/28/2025,australia_south_korea,summer,8,1.68,13.1,3,12.96,8.19,0.476
8/29/2025,brazil_china,summer,8,2.33,16.3,3,20.67,14.33,1.868
8/29/2025,australia_china,summer,8,2.11,13.3,3,16.51,8.31,1.235
8/29/2025,south_africa_china,summer,8,1.95,17.2,3,18.31,11.62,1.152
8/29/2025,west_africa_india,summer,8,3.33,14.7,5,27.38,17.04,1.512
8/30/2025,brazil_malaysia,summer,8,3.69,17.5,5,32.53,21.21,2.089
8/30/2025,indonesia_india,summer,8,2.95,13.4,3,23.32,13.95,1.269
8/31/2025,south_africa_china,summer,8,2.42,14.1,3,19.63,12.08,1.393
8/31/2025,australia_south_korea,summer,8,2.21,10.2,3,14.85,9.58,0.548
8/31/2025,canada_china,summer,8,2.92,7.8,3,18.53,10.86,1.051
8/31/2025,brazil_china,summer,8,3.6,9.3,5,25.28,15.88,1.973
9/1/2025,indonesia_india,autumn,9,2.28,11.3,3,16.31,11.14,0.755
9/1/2025,west_africa_india,autumn,9,3.2,8.5,5,21.34,12.39,1.279
9/2/2025,south_africa_china,autumn,9,2.63,10.5,3,18.44,8.62,0.927
9/2/2025,australia_china,autumn,9,2.03,15.6,3,17.7,11.47,1.446
9/3/2025,brazil_malaysia,autumn,9,1.1,17.3,3,11.64,6.75,1.355
9/3/2025,australia_south_korea,autumn,9,2.75,7.1,3,16.68,10.56,0.61
9/3/2025,west_africa_india,autumn,9,3.34,11.8,5,25.19,15.85,1.643
9/4/2025,brazil_china,autumn,9,3.5,15.1,5,29.12,18.19,2.304
9/4/2025,canada_china,autumn,9,1.26,17.7,3,13.28,8.57,0.871
9/4/2025,indonesia_india,autumn,9,2.25,14.6,3,18.67,10.82,1.055
9/5/2025,south_africa_china,autumn,9,2.32,11.2,3,16.51,9.79,1.152
9/5/2025,brazil_malaysia,autumn,9,1.73,11.3,3,11.85,5.8,0.779
9/5/2025,australia_south_korea,autumn,9,2.15,9.2,3,13.61,8.16,0.728
9/6/2025,brazil_china,autumn,9,3.27,18.8,5,30.22,19.61,2.213
9/6/2025,australia_china,autumn,9,2.94,9.7,3,20.28,12.04,1.139
9/6/2025,west_africa_india,autumn,9,2.58,8.8,3,16.63,10.4,0.719
9/6/2025,canada_china,autumn,9,3.23,10.2,5,23.03,15.01,1.499
9/7/2025,indonesia_india,autumn,9,1.97,19.9,3,20.71,14.25,1.284
9/8/2025,south_africa_china,autumn,9,4.07,15.4,5,33.83,21.31,1.778
9/8/2025,west_africa_india,autumn,9,1.86,16.8,3,17.35,12.56,1.293
9/8/2025,brazil_malaysia,autumn,9,3.48,18,5,31.24,21.31,2.73
9/8/2025,australia_south_korea,autumn,9,2.64,18.8,3,25.12,16.49,1.439
9/9/2025,brazil_china,autumn,9,2.24,9.2,3,14.28,6.3,1.22
9/9/2025,australia_china,autumn,9,2.37,14.8,3,19.79,11.79,1.551
9/10/2025,indonesia_india,autumn,9,3.02,6.8,5,18.63,10.43,0.886
9/10/2025,australia_south_korea,autumn,9,2.77,13,3,21.59,15.19,1.333
9/10/2025,west_africa_india,autumn,9,1.83,12.4,3,13.56,8.26,0.968
9/10/2025,south_africa_china,autumn,9,2.25,7.2,3,12.77,7.5,0.759
9/10/2025,canada_china,autumn,9,2.94,9.4,3,19.99,13.23,1.305
9/11/2025,brazil_malaysia,autumn,9,2.61,11.7,3,19.17,10.79,1.491
9/11/2025,brazil_china,autumn,9,2.39,13.9,3,19.23,13.98,1.771
9/13/2025,west_africa_india,autumn,9,1.54,13.1,3,11.81,8.37,0.952
9/13/2025,australia_china,autumn,9,2.97,15.8,3,25.4,17.34,1.699
9/14/2025,australia_south_korea,autumn,9,3.3,12.2,5,25.21,15.07,1.392
9/14/2025,south_africa_china,autumn,9,3.03,6.9,5,18.72,10.21,1.359
9/14/2025,brazil_malaysia,autumn,9,2.35,11.6,3,17.12,12.26,0.937
9/14/2025,indonesia_india,autumn,9,2.42,13.8,3,19.41,12,1.107
9/14/2025,canada_china,autumn,9,3.02,10.3,5,21.41,12.67,1.144
